,make,model,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
7028,3,EON Era Plus,2017,3059.9880000000003,34000,1,0,0,0,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0
7029,0,Ertiga SHVS ZDI Plus,2016,8700.0,54000,0,0,0,1,24.52,1248.0,88.5,200Nm@ 1750rpm,7.0
7030,13,B Class B200 CDI Sport,2016,22308.0,40000,0,0,1,1,19.7,2143.0,134.1,300Nm@ 1600-3000rpm,5.0
7031,9,Beat LT,2012,1740.0,120000,1,0,0,0,18.6,1199.0,79.4,108Nm@ 4400rpm,5.0
7032,8,Nexon 1.2 Revotron XM,2018,9000.0,15000,1,0,0,0,17.0,1198.0,108.5,170Nm@ 1750-4000rpm,5.0
7033,16,Ameo 1.5 TDI Comfortline AT,2017,7860.0,50000,0,0,1,0,22.0,1498.0,108.495,250Nm@ 1500-3000rpm,5.0
7034,5,Figo Diesel ZXI,2011,2520.0,84000,0,0,0,1,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0
7035,2,City 1.5 E MT,2011,5400.0,50000,1,0,0,0,17.0,1497.0,118.0,146Nm at 4800 rpm,5.0
7036,3,Santro Sportz AMT BSIV,2019,5592.0,25000,1,0,1,3,20.3,1086.0,68.0,99Nm@ 4500rpm,5.0
7037,5,Figo 1.5D Titanium MT,2015,6960.0,52000,0,0,0,0,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5.0
7038,3,Santro Sportz BSIV,2019,5160.0,18500,1,0,0,0,20.3,1086.0,68.0,99Nm@ 4500rpm,5.0
7039,8,Indigo CS eLX BS IV,2012,1860.0,50000,0,0,0,0,23.03,1396.0,69.0,140Nm@ 1800-3000rpm,5.0
7040,11,RediGO 1.0 S,2017,2880.0,35000,1,0,0,0,22.5,999.0,67.0,91Nm@ 4250rpm,5.0
7041,4,Etios G,2016,6480.0,15500,1,0,0,0,16.78,1496.0,88.73,132Nm@ 3000rpm,5.0
7042,8,Indigo CS LX (TDI) BS III,2013,3000.0,120000,0,0,0,0,19.09,1396.0,69.0,135Nm@ 2500rpm,5.0
7043,8,Indigo eCS VX BSIV,2012,3120.0,60000,0,0,0,0,25.0,1396.0,69.0,140Nm@ 1800-3000rpm,5.0
7044,7,Scorpio LX,2011,6600.0,80000,0,0,0,1,12.05,2179.0,120.0,290Nm@ 1800-2800rpm,9.0
7045,5,Ecosport 1.0 Ecoboost Titanium Optional,2014,6600.0,43011,1,1,0,0,18.88,999.0,123.37,170Nm@ 1400-4500rpm,5.0
7046,6,Duster 110PS Diesel RxL,2015,7200.0,136000,0,0,0,0,19.01,1461.0,108.45,248Nm@ 2250rpm,5.0
7047,5,Figo Aspire 1.5 TDCi Titanium,2017,6600.0,15000,0,0,0,0,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5.0
7048,7,Bolero SLX,2011,4440.0,110000,0,0,0,1,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7.0
7049,3,i10 Magna 1.1L,2008,3000.0,100000,1,0,0,1,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5.0
7050,0,Alto LXi BSIII,2005,1500.0,70000,1,0,0,3,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
7051,8,Indica Vista Aqua 1.4 TDI,2010,2400.0,110000,0,0,0,0,17.0,1405.0,71.0,135 Nm at 2500  rpm ,5.0
7052,2,WR-V i-DTEC S,2017,8100.0,127991,0,1,0,0,25.5,1498.0,98.6,200Nm@ 1750rpm,5.0
7053,14,Lancer 2.0 GLd,1999,1800.0,198000,0,0,0,1,14.8,1998.0,68.0,"12.5@ 3,000(kgm@ rpm)",5.0
7054,8,Indigo eCS GLX,2010,3480.0,65000,1,0,0,0,15.64,1193.0,64.1,100Nm@ 2700rpm,5.0
7055,0,Ciaz 1.3 Zeta,2018,10668.0,20000,0,0,0,0,28.09,1248.0,88.5,200Nm@ 1750rpm,5.0
7056,16,Ameo 1.2 MPI Comfortline,2016,4800.0,60000,1,0,0,0,17.0,1198.0,73.75,110Nm@ 3750rpm,5.0
7057,6,KWID RXT Optional,2018,4680.0,13120,1,0,0,0,25.17,799.0,53.3,72Nm@ 4386rpm,5.0
7058,12,Compass 2.0 Longitude BSIV,2017,18600.0,87500,0,0,0,0,17.1,1956.0,170.0,350Nm@ 1750-2500rpm,5.0
7059,3,Verna 1.6 SX CRDi (O),2014,7200.0,125000,0,0,0,0,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5.0
7060,3,Elite i20 Asta Option CVT BSIV,2018,9600.0,25000,1,0,1,0,17.4,1197.0,81.86,117nm@ 4000rpm,5.0
7061,0,Ertiga ZDI,2013,7200.0,120000,0,0,0,2,20.77,1248.0,88.8,200Nm@ 1750rpm,7.0
7062,3,Verna 1.6 VTVT SX,2015,9540.0,35000,1,0,0,0,17.01,1591.0,121.3,154.9Nm@ 4200rpm,5.0
7063,3,i20 Asta Option 1.4 CRDi,2016,8820.0,25000,0,0,0,0,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5.0
7064,1,Octavia L and K 1.9 TDI MT,2005,3000.0,120000,0,0,0,2,16.4,1896.0,90.0,"21.4@ 1,900(kgm@ rpm)",5.0
7065,6,KWID AMT,2018,4800.0,25000,1,0,1,0,24.04,999.0,67.0,91Nm@ 4250rpm,5.0
7066,3,ent CRDi,2005,1560.0,79000,0,0,0,1,13.1,1493.0,82.0,187Nm@ 2500rpm,5.0
7067,6,Lodgy 85PS RxE,2015,7200.0,125000,0,0,0,0,21.04,1461.0,83.8,200Nm@ 1900rpm,8.0
7068,7,Xylo D2 BSIV,2014,4740.0,140000,0,0,0,0,14.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0
7069,3,i20 Active 1.4 SX,2016,8640.0,80000,0,0,0,0,21.19,1396.0,88.73,220Nm@ 1500-2750rpm,5.0
7070,2,City S,2011,5400.0,110000,1,0,0,2,16.8,1497.0,116.4,146Nm@ 4800rpm,5.0
7071,5,Figo Aspire 1.2 Ti-VCT Titanium,2018,8400.0,25000,1,0,0,0,18.16,1196.0,86.8,112Nm@ 4000rpm,5.0
7072,2,Mobilio RS Option i DTEC,2015,12000.0,46000,0,0,0,0,24.5,1498.0,98.6,200Nm@ 1750rpm,7.0
7073,3,Santro Magna,2020,6000.0,1000,1,0,0,0,20.3,1086.0,68.07,99.07Nm@ 4500rpm,5.0
7074,0,800 AC BSII,2007,1500.0,60000,1,0,0,1,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
7075,6,Lodgy 85PS RxZ,2015,8280.0,80000,0,0,0,0,21.04,1461.0,83.8,200Nm@ 1900rpm,8.0
7076,12,Compass 2.0 Limited,2017,18600.0,120000,0,0,0,0,17.1,1956.0,170.0,350Nm@ 1750-2500rpm,5.0
7077,8,Indica V2 1.2 GLE BSIII,2013,2040.0,110000,1,0,0,1,15.3,1193.0,65.3,"10.2@ 2,600(kgm@ rpm)",5.0
7078,10,Linea Emotion (Diesel),2010,3300.0,110000,0,0,0,2,20.4,1248.0,91.7,209Nm@ 2000rpm,5.0
7079,4,Innova 2.5 V Diesel 8-seater,2007,6000.0,200000,0,0,0,2,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0
7080,16,Jetta 2.0L TDI Highline,2013,11400.0,80000,0,0,0,1,19.33,1968.0,138.1,320Nm@ 1750-2500rpm,5.0
7081,0,Swift Dzire ZDI,2019,9635.988,24000,0,0,0,0,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0
7082,0,Swift Dzire VDI,2013,5640.0,150000,0,0,0,0,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
7083,6,KWID RXT,2015,3600.0,60000,1,0,0,0,25.17,799.0,53.3,72Nm@ 4386rpm,5.0
7084,6,Duster 110PS Diesel RxL,2014,7200.0,116000,0,0,0,0,19.01,1461.0,108.45,248Nm@ 2250rpm,5.0
7085,5,Figo Diesel Celebration Edition,2013,3300.0,104300,0,0,0,0,20.0,1399.0,68.1,160Nm@ 2000rpm,5.0
7086,7,KUV 100 D75 K8,2018,8400.0,30000,0,0,0,0,25.32,1198.0,77.0,190Nm@ 1750-2250rpm,6.0
7087,16,Ameo 1.5 TDI Comfortline,2020,9600.0,25000,0,0,0,0,21.66,1498.0,108.62,250Nm@ 1500-3000rpm,5.0
7088,15,A6 2.0 TDI,2014,26400.0,60000,0,0,1,0,17.68,1968.0,174.33,380Nm@ 1750-2500rpm,5.0
7089,3,Verna CRDi SX ABS,2007,2940.0,121000,0,0,0,1,18.1,1493.0,110.0,"24@ 1,900-2,750(kgm@ rpm)",5.0
7090,3,Verna CRDi SX,2010,3720.0,120000,0,0,0,1,16.8,1493.0,110.0,"24@ 1,900-2,750(kgm@ rpm)",5.0
7091,3,Verna CRDi SX ABS,2007,2940.0,120000,0,0,0,1,18.1,1493.0,110.0,"24@ 1,900-2,750(kgm@ rpm)",5.0
7092,16,Polo Petrol Comfortline 1.2L,2011,5400.0,110000,1,0,0,0,16.47,1198.0,73.9,110Nm@ 3750rpm,5.0
7093,16,Jetta 2.0L TDI Highline AT,2013,10200.0,84000,0,0,1,1,16.96,1968.0,138.03,320Nm@ 1750-2500rpm,5.0
7094,2,CR-V 2.4 4WD AT,2004,3900.0,120000,1,0,1,2,10.1,2354.0,152.0,215Nm@ 3600rpm,5.0
7095,0,Swift VDI,2013,4919.988,100000,0,0,0,2,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0
7096,3,Creta 1.6 CRDi SX Option,2015,12000.0,73500,0,0,0,0,19.67,1582.0,126.2,259.9Nm@ 1900-2750rpm,5.0
7097,3,Xcent 1.1 CRDi SX,2016,7080.0,34000,0,0,0,1,24.4,1120.0,71.0,180.4Nm@ 1750-2500rpm,5.0
7098,18,Kicks XV D BSIV,2019,14400.0,23000,0,0,0,0,20.45,1461.0,108.5,240Nm@ 1750rpm,5.0
7099,5,Fiesta 1.4 SXi TDCi ABS,2008,2100.0,163000,0,0,0,2,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5.0
7100,9,Optra Magnum 2.0 LT,2011,3600.0,119000,0,0,0,1,16.52,1991.0,123.7,305Nm@ 2000rpm,5.0
7101,4,Innova Crysta 2.8 ZX AT BSIV,2017,26100.0,50000,0,0,1,0,11.36,2755.0,171.5,360Nm@ 1200-3400rpm,7.0
7102,2,City i-DTEC VX,2019,13320.0,10500,0,0,0,0,25.6,1498.0,97.9,200Nm@ 1750rpm,5.0
7103,14,Lancer 2.0 LXd,2000,1800.0,280000,0,0,0,1,14.8,1998.0,68.0,"12.5@ 3,000(kgm@ rpm)",5.0
7104,16,Vento Diesel Highline,2013,3900.0,155000,0,0,0,1,20.54,1598.0,103.6,250Nm@ 1500-2500rpm,5.0
7105,5,Fiesta 1.4 SXi TDCi ABS,2010,3900.0,163000,0,0,0,0,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5.0
7106,2,City 2017-2020 GXi,2008,3360.0,75000,1,0,0,0,17.7,1497.0,78.0,"12.7@ 2,700(kgm@ rpm)",5.0
7107,2,City i DTec E,2016,9180.0,80000,0,0,0,0,26.0,1498.0,98.6,200Nm@ 1750rpm,5.0
7108,2,City i DTEC V,2014,7680.0,120000,0,0,0,1,26.0,1498.0,98.6,200Nm@ 1750rpm,5.0
7109,8,Indica V2 DLE BSIII,2007,780.0,120000,0,0,0,2,17.88,1396.0,52.8,85Nm@ 2500rpm,5.0
7110,1,Octavia Ambiente 1.9 TDI MT,2007,2340.0,175000,0,0,0,1,18.7,1896.0,66.0,210 / 1900,5.0
7111,0,Alto 800 LXI,2017,3540.0,15000,1,0,0,0,24.7,796.0,47.3,69Nm@ 3500rpm,5.0
7112,0,Swift Dzire ZDI,2012,7500.0,100000,0,0,0,1,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
7113,0,Wagon R LX Minor,2009,1920.0,80000,1,0,0,1,18.9,998.0,67.1,90Nm@ 3500rpm,5.0
7114,0,Celerio VXI,2015,3960.0,84000,1,0,0,1,23.1,998.0,67.04,90Nm@ 3500rpm,5.0
7115,5,Figo Petrol LXI,2010,2160.0,50000,1,0,0,1,15.6,1196.0,70.0,102Nm@ 4000rpm,5.0
7116,0,Omni 8 Seater BSIV,2012,1800.0,35000,1,0,0,1,14.0,796.0,35.0,6.1kgm@ 3000rpm,5.0
7117,3,i10 Era,2011,3600.0,30000,1,0,0,0,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5.0
7118,3,i20 1.2 Asta Dual Tone,2018,8760.0,2388,1,0,0,0,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0
7119,0,Vitara Brezza LDi,2017,7800.0,16200,0,0,0,0,24.3,1248.0,88.5,200Nm@ 1750rpm,5.0
7120,0,Alto 800 CNG LXI Optional,2019,3960.0,10000,3,0,0,1,33.44 km/kg,796.0,40.3,60Nm@ 3500rpm,4.0
7121,0,Alto K10 VXI Airbag,2019,4392.0,15000,1,0,0,0,23.95,998.0,67.1,90Nm@ 3500rpm,5.0
7122,3,Verna VTVT 1.6 SX Option,2019,13788.0,5000,1,0,0,0,17.0,1591.0,121.3,151Nm@ 4850rpm,5.0
7123,11,GO D,2016,1800.0,42000,1,0,0,0,20.63,1198.0,67.0,104Nm@ 4000rpm,5.0
7124,3,Santro Xing GL Plus,2013,2244.0,120000,1,0,0,1,17.92,1086.0,62.1,96.1Nm@ 3000rpm,5.0
7125,8,Safari DICOR 2.2 LX 4x2,2011,5100.0,60000,0,0,0,1,13.93,2179.0,138.03,320Nm@ 1700-2700rpm,7.0
7126,0,800 Std,2012,1800.0,76000,1,0,0,0,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
7127,5,Aspire Trend Plus,2018,7440.0,15000,1,0,0,0,20.4,1194.0,94.93,120Nm@ 4250rpm,5.0
7128,1,Octavia L and K 1.9 TDI (MT),2007,3000.0,100000,0,0,0,1,16.6,1896.0,122.4,"21.4@ 1,900(kgm@ rpm)",5.0
7129,3,Verna 1.6 SX VTVT AT,2012,5700.0,83000,1,0,1,0,15.74,1591.0,121.3,154.9Nm@ 4200rpm,5.0
7130,9,Cruze LTZ AT,2016,9000.0,67600,0,0,1,0,14.81,1998.0,163.7,360Nm@ 2000rpm,5.0
7131,14,Pajero Sport Anniversary Edition,2015,15000.0,160000,0,0,0,1,13.5,2477.0,178.0,400Nm@ 2000-2500rpm,7.0
7132,3,EON Era Plus,2014,3000.0,80000,1,0,0,1,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0
7133,2,Amaze VX i-DTEC,2013,5340.0,100000,0,0,0,0,25.8,1498.0,98.6,200Nm@ 1750rpm,5.0
7134,16,Jetta 2.0 TDI Comfortline,2010,4800.0,100000,0,0,0,0,15.0,1896.0,105.0,"25.5@ 1,900(kgm@ rpm)",5.0
7135,3,i20 1.4 CRDi Era,2010,4200.0,90000,0,0,0,1,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0
7136,1,Rapid Ultima 1.6 TDI Elegance,2012,3540.0,140000,0,0,0,0,20.5,1598.0,103.5,250Nm@ 1500-2500rpm,5.0
7137,0,Swift Dzire VXI 1.2,2018,7200.0,25000,1,0,0,0,21.21,1197.0,81.8,113Nm@ 4200rpm,5.0
7138,4,Innova Crysta 2.4 GX MT 8S BSIV,2018,19800.0,20000,0,0,0,0,13.68,2393.0,147.8,343Nm@ 1400-2800rpm,8.0
7139,0,800 AC,2012,1200.0,30000,1,0,0,0,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
7140,5,Aspire Trend Plus,2018,8280.0,13000,1,0,0,0,20.4,1194.0,94.93,120Nm@ 4250rpm,5.0
7141,3,i20 1.2 Asta,2018,8520.0,42000,1,0,0,0,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0
7142,3,EON 1.0 Kappa Magna Plus Optional,2018,4200.0,10000,1,0,0,1,20.3,998.0,68.05,94.14Nm@ 3500rpm,5.0
7143,0,Alto K10 2010-2014 VXI,2012,2640.0,13000,1,0,0,0,20.92,998.0,67.1,90Nm@ 3500rpm,5.0
7144,6,Triber RXZ BSIV,2019,8400.0,6500,1,0,0,0,20.0,999.0,72.0,96Nm@ 3500rpm,7.0
7145,3,EON Magna Plus,2013,2376.0,49500,1,0,0,1,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0
7146,3,i20 1.4 CRDi Sportz,2011,4200.0,50000,0,0,0,0,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0
7147,0,Baleno Alpha 1.2,2016,7800.0,35000,1,0,0,1,21.4,1197.0,83.1,115Nm@ 4000rpm,5.0
7148,7,Verito 1.5 D4 BSIV,2015,4560.0,120000,0,0,0,1,21.03,1461.0,65.0,160Nm@ 2000rpm,5.0
7149,8,Zest Revotron 1.2 XT,2014,4320.0,50000,1,0,0,1,17.57,1193.0,88.7,140Nm@ 1500-4000rpm,5.0
7150,1,Rapid 1.6 MPI Elegance,2012,4620.0,116000,1,0,0,0,15.0,1598.0,103.5,153Nm@ 3800rpm,5.0
7151,3,Verna 1.6 SX CRDi (O),2012,7080.0,110000,0,0,0,1,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5.0
7152,7,XUV500 W4,2013,9000.0,70000,0,0,0,1,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
7153,10,Grande Punto 1.3 Emotion (Diesel),2011,3059.9880000000003,100000,0,0,0,2,20.3,1248.0,75.0,197Nm@ 1750rpm,5.0
7154,3,Grand i10 SportZ Edition,2015,5988.0,20000,1,0,0,0,18.9,1197.0,81.86,113.75Nm@ 4000rpm,5.0
7155,0,Swift Dzire AMT ZDI Plus,2018,8760.0,60000,0,0,1,0,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0
7156,2,Jazz 1.5 V i DTEC,2016,7800.0,30000,0,0,0,1,27.3,1498.0,98.6,200Nm@ 1750rpm,5.0
7157,6,Pulse RxL,2012,2640.0,75000,0,0,0,0,23.08,1461.0,63.12,160Nm@ 2000rpm,5.0
7158,8,Indica V2 DLS TC,2006,1200.0,110000,0,0,0,2,16.8,1405.0,62.0,"12.5@ 2,500(kgm@ rpm)",5.0
7159,3,ent GLS 1.6,2004,1320.0,120000,1,0,0,3,14.4,1599.0,94.0,12.5kgm@ 3500rpm,5.0
7160,8,Indica Vista Aqua 1.4 TDI,2009,1824.0,48000,0,0,0,1,17.0,1405.0,71.0,135 Nm at 2500  rpm ,5.0
7161,0,Ignis Zeta AMT,2020,7200.0,5000,1,0,1,0,20.89,1197.0,81.8,113Nm@ 4200rpm,5.0
7162,9,Tavera Neo 3 LS 10 Seats BSIII,2016,7440.0,120000,0,0,0,0,13.58,2499.0,72.4,171Nm@ 1800rpm,10.0
7163,4,Platinum Etios 1.4 GXD,2018,9360.0,116000,0,0,0,0,23.59,1364.0,67.05,170Nm@ 1800-2400rpm,5.0
7164,0,Swift LXI,2020,5340.0,1000,1,0,0,0,21.21,1197.0,81.8,113Nm@ 4200rpm,5.0
7165,3,Xcent 1.2 VTVT S AT,2018,6900.0,15000,1,0,1,0,17.36,1197.0,81.86,113.75nm@ 4000rpm,5.0
7166,0,S-Cross 2017-2020 Delta DDiS 200 SH,2018,11700.0,5000,0,0,0,0,25.1,1248.0,88.5,200Nm@ 1750rpm,5.0
7167,8,Tiago 2019-2020 XZ Plus Dual Tone,2019,5400.0,3500,1,0,0,0,23.84,1199.0,83.83,114Nm@ 3500rpm,5.0
7168,5,Figo 1.5D Titanium MT,2015,5760.0,80000,0,0,0,0,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5.0
7169,0,Omni MPI STD BSIII 8-STR W/ IMMOBILISER,2008,1320.0,48676,1,0,0,0,19.7,796.0,35.0,"6.1@ 3,000(kgm@ rpm)",8.0
7170,3,i20 1.2 Magna Executive,2014,4980.0,72000,1,1,0,0,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0
7171,0,Swift VXI BSIV,2015,5700.0,51000,1,1,0,0,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0
7172,0,Ignis Zeta,2017,6300.0,29000,1,1,0,0,20.89,1197.0,81.8,113Nm@ 4200rpm,5.0
7173,0,Wagon R VXI 1.2,2015,4380.0,28000,1,1,0,0,20.52,1197.0,81.8,113Nm@ 4200rpm,5.0
7174,0,Swift VDI BSIV,2011,4500.0,97000,0,1,0,0,25.2,1248.0,74.0,190Nm@ 2000rpm,5.0
7175,0,Swift Dzire VDI,2018,9180.0,59000,0,1,0,0,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0
7176,0,Swift Dzire VDI,2019,9240.0,27000,0,0,0,0,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0
7177,6,KWID RXT,2018,4200.0,30000,1,0,0,0,25.17,799.0,53.3,72Nm@ 4386rpm,5.0
7178,7,Scorpio 1.99 S6 Plus,2015,10500.0,70000,0,0,0,0,15.4,1997.0,120.0,280Nm@ 1800-2800rpm,7.0
7179,7,XUV500 W6 2WD,2014,9360.0,69000,0,1,0,0,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
7180,0,S-Cross 2017-2020 Zeta DDiS 200 SH,2018,11880.0,15000,0,0,0,0,25.1,1248.0,88.5,200Nm@ 1750rpm,5.0
7181,0,Swift Dzire VDI,2019,9600.0,35700,0,1,0,0,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0
7182,3,Verna 1.6 SX,2012,4200.0,120000,0,0,0,2,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5.0
7183,16,Polo Diesel Comfortline 1.2L,2013,3900.0,120000,0,0,0,0,22.07,1199.0,73.9,180Nm@ 2000rpm,5.0
7184,16,Polo Diesel Comfortline 1.2L,2013,4320.0,80000,0,0,0,0,22.07,1199.0,73.9,180Nm@ 2000rpm,5.0
7185,0,Alto K10 2010-2014 VXI,2010,1776.0,120000,1,0,0,0,20.92,998.0,67.1,90Nm@ 3500rpm,5.0
7186,0,Baleno Delta 1.3,2017,8040.0,36000,0,0,0,0,27.39,1248.0,74.0,190Nm@ 2000rpm,5.0
7187,4,Etios Liva GD,2014,5171.988,120000,0,0,0,0,23.59,1364.0,67.04,170Nm@ 1800-2400rpm,5.0
7188,0,Omni E MPI STD BS IV,2017,3120.0,9000,1,0,0,0,16.8,796.0,34.2,59Nm@ 2500rpm,8.0
7189,8,Nano Lx BSIV,2012,840.0,50000,1,0,0,1,25.4,624.0,37.48,51Nm@ 4000+/-500rpm,4.0
7190,6,KWID Climber 1.0 MT BSIV,2019,3600.0,35000,1,0,0,0,23.01,999.0,67.0,91Nm@ 4250rpm,5.0
7191,7,Xylo E4,2011,1800.0,130000,0,0,0,1,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,7.0
7192,5,Figo Diesel Titanium,2010,3120.0,70000,0,0,0,0,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0
7193,0,Swift Dzire VDi,2012,3840.0,90000,0,0,0,2,19.3,1248.0,73.9,190Nm@ 2000rpm,5.0
7194,8,Nexon 1.2 Revotron XM,2018,8400.0,35000,1,0,0,0,17.0,1198.0,108.5,170Nm@ 1750-4000rpm,5.0
7195,16,Polo Petrol Highline 1.2L,2012,4980.0,80000,1,0,0,0,16.47,1198.0,73.9,110Nm@ 3750rpm,5.0
7196,0,Swift Vdi BSIII,2008,3120.0,120000,0,0,0,1,17.8,1248.0,75.0,190Nm@ 2000rpm,5.0
7197,8,Nano Cx,2011,840.0,80000,1,0,0,0,26.0,624.0,35.0,48Nm@ 3000rpm,4.0
7198,4,Etios Liva G,2015,6180.0,30000,1,0,0,0,17.71,1197.0,78.9,104Nm@ 3100rpm,5.0
7199,3,Verna 1.6 CRDi SX,2016,9647.988,60000,0,0,0,0,23.9,1582.0,126.2,259.9Nm@ 1900-2750rpm,5.0
7200,1,Octavia L and K 1.9 TDI (MT),2007,3300.0,200000,0,0,0,1,16.6,1896.0,122.4,"21.4@ 1,900(kgm@ rpm)",5.0
7201,5,EcoSport 1.5 TDCi Titanium BSIV,2017,11208.0,101000,0,0,0,0,22.77,1498.0,98.59,205Nm@ 1750-3250rpm,5.0
7202,5,Fiesta 1.4 Duratorq ZXI,2007,2520.0,110000,0,0,0,0,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5.0
7203,4,Innova 2.5 G (Diesel) 8 Seater,2014,12600.0,136000,0,0,0,2,12.99,2494.0,100.6,200Nm@ 1400-3400rpm,8.0
7204,9,Tavera B2 8 Seats BSIII,2011,7800.0,250000,0,0,0,1,14.8,2499.0,80.0,"19@ 1,800(kgm@ rpm)",7.0
7205,9,Cruze LTZ,2012,6600.0,74000,0,0,0,3,17.3,1998.0,163.7,380Nm@ 2000rpm,5.0
7206,9,Tavera Neo LT-L - 9 seats BSII,2010,3420.0,265000,0,0,0,3,14.8,2499.0,80.0,"19@ 1,800(kgm@ rpm)",9.0
7207,2,Jazz 1.2 VX i VTEC,2015,8400.0,22700,1,0,0,0,18.7,1199.0,88.7,110Nm@ 4800rpm,5.0
7208,3,Grand i10 Sportz,2016,6300.0,45000,1,0,0,0,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0
7209,0,Eeco 5 Seater AC BSIV,2011,3000.0,36000,1,0,0,1,15.37,1196.0,73.0,101Nm@ 3000rpm,5.0
7210,0,Swift Dzire ZDI,2015,6900.0,57000,0,0,0,1,26.59,1248.0,74.0,190Nm@ 2000rpm,5.0
7211,8,Tiago 1.05 Revotorq XZ,2018,6480.0,33000,0,0,0,0,27.28,1047.0,69.0,140Nm@ 1800-3000rpm,5.0
7212,0,Ertiga VXI,2012,6720.0,59000,1,0,0,0,16.02,1373.0,93.7,130Nm@ 4000rpm,7.0
7213,16,Vento Diesel Highline,2012,4560.0,200000,0,0,0,0,20.54,1598.0,103.6,250Nm@ 1500-2500rpm,5.0
7214,5,Figo Petrol Titanium,2011,2880.0,80000,1,0,0,1,15.6,1196.0,70.0,102Nm@ 4000rpm,5.0
7215,9,Spark 1.0 LT LPG,2012,3600.0,70000,2,0,0,0,13.2 km/kg,995.0,60.2,90.3Nm@ 4200rpm,5.0
7216,11,RediGO S,2018,3360.0,50000,1,0,0,0,22.7,799.0,53.64,72Nm@ 4386rpm,5.0
7217,0,Ritz VDi,2011,4200.0,118000,0,0,0,1,21.1,1248.0,73.9,113Nm@ 4500rpm,5.0
7218,8,Indica Vista TDI LS,2014,1320.0,250000,0,0,0,1,19.1,1405.0,70.0,135.4Nm@ 2500rpm,5.0
7219,8,Nexon 1.5 Revotorq XZ Plus,2018,11760.0,20000,0,0,0,0,21.5,1497.0,108.5,260Nm@ 1500-2750rpm,5.0
7220,8,Nexon 1.5 Revotorq XZ Plus,2018,11639.988,21871,0,0,0,0,21.5,1497.0,108.5,260Nm@ 1500-2750rpm,5.0
7221,7,KUV 100 mFALCON D75 K8,2016,4284.0,120000,0,0,0,0,25.32,1198.0,77.0,190Nm@ 1750-2250rpm,6.0
7222,8,Indica Vista TDI LX,2014,3360.0,100000,0,0,0,0,19.1,1405.0,70.0,135.4Nm@ 2500rpm,5.0
7223,7,Bolero 2011-2019 ZLX,2012,5160.0,50000,0,0,0,0,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0
7224,0,Alto 800 LXI Airbag,2015,3000.0,70000,1,0,0,0,22.74,796.0,47.3,69Nm@ 3500rpm,5.0
7225,9,Enjoy 1.3 TCDi LS 8,2016,6300.0,80000,0,0,0,0,18.2,1248.0,73.74,172.5Nm@ 1750rpm,8.0
7226,8,Tiago 1.2 Revotron XZ,2018,6000.0,25000,1,0,0,0,23.84,1199.0,84.0,114Nm@ 3500rpm,5.0
7227,7,Scorpio S5 BSIV,2019,12000.0,60000,0,0,0,0,16.36,2179.0,120.0,280Nm@ 1800-2800rpm,7.0
